x,y,z
9996779682.60298,20877761.544231053,0.0
9996770427.831028,20907751.880178917,0.0
9996761159.775402,20937742.18834463,0.0
9996751878.436077,20967732.46868827,0.0
9996742583.813028,20997722.7211699,0.0
9996733275.906233,21027712.9457496,0.0
9996723954.715666,21057703.142387435,0.0
9996714620.241302,21087693.31104348,0.0
9996705272.483118,21117683.451677803,0.0
9996695911.441088,21147673.564250477,0.0
9996686537.115187,21177663.648721572,0.0
9996677149.50539,21207653.705051154,0.0
9996667748.611673,21237643.733199295,0.0
9996658334.434013,21267633.733126063,0.0
9996648906.972383,21297623.70479153,0.0
9996639466.226759,21327613.648155764,0.0
9996630012.197117,21357603.56317883,0.0
9996620544.88343,21387593.449820798,0.0
9996611064.285675,21417583.308041736,0.0
9996601570.403826,21447573.13780171,0.0
9996592063.23786,21477562.93906079,0.0
9996582542.787748,21507552.711779036,0.0
9996573009.053469,21537542.45591652,0.0
9996563462.034996,21567532.171433307,0.0
9996553901.732304,21597521.858289465,0.0
9996544328.145369,21627511.516445056,0.0
9996534741.274164,21657501.145860147,0.0
9996525141.118666,21687490.746494804,0.0
9996515527.678846,21717480.31830909,0.0
9996505900.954683,21747469.86126307,0.0
9996496260.94615,21777459.375316806,0.0
9996486607.653221,21807448.860430367,0.0
9996476941.07587,21837438.31656381,0.0
9996467261.214073,21867427.743677203,0.0
9996457568.067804,21897417.141730607,0.0
9996447861.63704,21927406.510684084,0.0
9996438141.921751,21957395.850497697,0.0
9996428408.921913,21987385.16113151,0.0
9996418662.637503,22017374.442545578,0.0
9996408903.068491,22047363.69469997,0.0
9996399130.214855,22077352.91755474,0.0
9996389344.076567,22107342.111069955,0.0
9996379544.653603,22137331.27520567,0.0
9996369731.945936,22167320.40992195,0.0
9996359905.95354,22197309.51517885,0.0
9996350066.676392,22227298.590936434,0.0
9996340214.114462,22257287.637154758,0.0
9996330348.267725,22287276.653793883,0.0
9996320469.136156,22317265.640813865,0.0
9996310576.71973,22347254.598174762,0.0
9996300671.01842,22377243.52583663,0.0
9996290752.032198,22407232.423759535,0.0
9996280819.761042,22437221.291903526,0.0
9996270874.204922,22467210.130228665,0.0
9996260915.363813,22497198.938695006,0.0
9996250943.237692,22527187.717262603,0.0
9996240957.826529,22557176.465891518,0.0
9996230959.130299,22587165.1845418,0.0
9996220947.148975,22617153.87317351,0.0
9996210921.882532,22647142.531746697,0.0
9996200883.330942,22677131.16022142,0.0
9996190831.494179,22707119.758557733,0.0
9996180766.372217,22737108.326715693,0.0
9996170687.965029,22767096.86465535,0.0
9996160596.272589,22797085.372336756,0.0
9996150491.29487,22827073.849719968,0.0
9996140373.031847,22857062.296765037,0.0
9996130241.483492,22887050.713432014,0.0
9996120096.649778,22917039.099680953,0.0
9996109938.53068,22947027.455471903,0.0
9996099767.126167,22977015.78076492,0.0
9996089582.436216,23007004.07552005,0.0
9996079384.4608,23036992.33969735,0.0
9996069173.199892,23066980.573256865,0.0
9996058948.653465,23096968.77615865,0.0
9996048710.821491,23126956.948362753,0.0
9996038459.703945,23156945.08982922,0.0
9996028195.300798,23186933.200518105,0.0
9996017917.612024,23216921.280389454,0.0
9996007626.637596,23246909.32940332,0.0
9995997322.377487,23276897.347519744,0.0
9995987004.83167,23306885.33469878,0.0
9995976674.000118,23336873.290900476,0.0
9995966329.882803,23366861.216084875,0.0
9995955972.479698,23396849.110212024,0.0
9995945601.790775,23426836.973241974,0.0
9995935217.81601,23456824.805134766,0.0
9995924820.555372,23486812.60585045,0.0
9995914410.008835,23516800.37534907,0.0
9995903986.17637,23546788.113590673,0.0
9995893549.057953,23576775.820535302,0.0
9995883098.653555,23606763.496143002,0.0
9995872634.963148,23636751.14037382,0.0
9995862157.986704,23666738.753187794,0.0
9995851667.724195,23696726.33454497,0.0
9995841164.175596,23726713.884405397,0.0
9995830647.340878,23756701.402729113,0.0
9995820117.220013,23786688.88947616,0.0
9995809573.812973,23816676.344606582,0.0
9995799017.11973,23846663.76808042,0.0
9995788447.140257,23876651.159857716,0.0
9995777863.874527,23906638.51989851,0.0
9995767267.322512,23936625.84816285,0.0
9995756657.484182,23966613.144610766,0.0
9995746034.35951,23996600.409202307,0.0
9995735397.94847,24026587.641897507,0.0
9995724748.251032,24056574.842656408,0.0
9995714085.267168,24086562.01143905,0.0
9995703408.996851,24116549.148205474,0.0
9995692719.440052,24146536.252915714,0.0
9995682016.596743,24176523.32552981,0.0
9995671300.466896,24206510.3660078,0.0
9995660571.050484,24236497.374309722,0.0
9995649828.347477,24266484.350395612,0.0
9995639072.357847,24296471.29422551,0.0
9995628303.081566,24326458.20575945,0.0
9995617520.518606,24356445.08495747,0.0
9995606724.668938,24386431.931779604,0.0
9995595915.532534,24416418.746185888,0.0
9995585093.109365,24446405.528136358,0.0
9995574257.399405,24476392.277591046,0.0
9995563408.402622,24506378.99450999,0.0
9995552546.11899,24536365.678853225,0.0
9995541670.54848,24566352.330580782,0.0
9995530781.691061,24596338.949652694,0.0
9995519879.546707,24626325.536028996,0.0
9995508964.115389,24656312.089669723,0.0
9995498035.397076,24686298.610534903,0.0
9995487093.39174,24716285.09858457,0.0
9995476138.099356,24746271.553778756,0.0
9995465169.51989,24776257.976077493,0.0
9995454187.653316,24806244.365440812,0.0
9995443192.499605,24836230.721828744,0.0
9995432184.058727,24866217.045201316,0.0
9995421162.330654,24896203.33551856,0.0
9995410127.315357,24926189.59274051,0.0
9995399079.012806,24956175.81682719,0.0
9995388017.422972,24986162.007738627,0.0
9995376942.545826,25016148.165434856,0.0
9995365854.38134,25046134.289875902,0.0
9995354752.929485,25076120.381021794,0.0
9995343638.190231,25106106.43883256,0.0
9995332510.163548,25136092.463268224,0.0
9995321368.849407,25166078.454288814,0.0
9995310214.24778,25196064.41185436,0.0
9995299046.358635,25226050.335924886,0.0
9995287865.181946,25256036.226460416,0.0
9995276670.71768,25286022.083420977,0.0
9995265462.96581,25316007.906766593,0.0
9995254241.926308,25345993.696457293,0.0
9995243007.59914,25375979.452453095,0.0
9995231759.98428,25405965.17471403,0.0
9995220499.081696,25435950.863200113,0.0
9995209224.89136,25465936.517871376,0.0
9995197937.41324,25495922.138687838,0.0
9995186636.64731,25525907.725609522,0.0
9995175322.593538,25555893.27859645,0.0
9995163995.251896,25585878.797608644,0.0
9995152654.62235,25615864.282606125,0.0
9995141300.704876,25645849.733548913,0.0
9995129933.49944,25675835.150397032,0.0
9995118553.006012,25705820.533110503,0.0
9995107159.224564,25735805.88164934,0.0
9995095752.155066,25765791.19597357,0.0
9995084331.797485,25795776.47604321,0.0
9995072898.151794,25825761.721818276,0.0
9995061451.217962,25855746.93325879,0.0
9995049990.99596,25885732.11032477,0.0
9995038517.485756,25915717.25297623,0.0
9995027030.68732,25945702.361173194,0.0
9995015530.600624,25975687.434875675,0.0
9995004017.225636,26005672.47404369,0.0
9994992490.562325,26035657.478637256,0.0
9994980950.61066,26065642.44861639,0.0
9994969397.370615,26095627.383941106,0.0
9994957830.842155,26125612.28457142,0.0
9994946251.025251,26155597.150467347,0.0
9994934657.919874,26185581.981588904,0.0
9994923051.525991,26215566.777896103,0.0
9994911431.843575,26245551.539348956,0.0
9994899798.872591,26275536.26590748,0.0
9994888152.61301,26305520.957531687,0.0
9994876493.064802,26335505.61418159,0.0
9994864820.227938,26365490.235817198,0.0
9994853134.102385,26395474.82239853,0.0
9994841434.688112,26425459.37388559,0.0
9994829721.985088,26455443.890238397,0.0
9994817995.993284,26485428.371416956,0.0
9994806256.712667,26515412.81738128,0.0
9994794504.14321,26545397.22809138,0.0
9994782738.284878,26575381.603507265,0.0
9994770959.13764,26605365.943588942,0.0
9994759166.701468,26635350.24829642,0.0
9994747360.976328,26665334.517589714,0.0
9994735541.96219,26695318.751428828,0.0
9994723709.659025,26725302.949773766,0.0
9994711864.0668,26755287.112584542,0.0
9994700005.185482,26785271.239821162,0.0
9994688133.015041,26815255.33144363,0.0
9994676247.555449,26845239.387411956,0.0
9994664348.80667,26875223.407686144,0.0
9994652436.768675,26905207.392226197,0.0
9994640511.441433,26935191.340992123,0.0
9994628572.824911,26965175.253943928,0.0
9994616620.919079,26995159.131041616,0.0
9994604655.723906,27025142.97224519,0.0
9994592677.239359,27055126.777514655,0.0
9994580685.465406,27085110.546810016,0.0
9994568680.402018,27115094.280091275,0.0
9994556662.049162,27145077.977318432,0.0
9994544630.406805,27175061.63845149,0.0
9994532585.474918,27205045.263450455,0.0
9994520527.253468,27235028.852275323,0.0
9994508455.742422,27265012.4048861,0.0
9994496370.94175,27294995.921242785,0.0
9994484272.85142,27324979.401305377,0.0
9994472161.4714,27354962.845033877,0.0
9994460036.801657,27384946.252388284,0.0
9994447898.84216,27414929.623328596,0.0
9994435747.592876,27444912.957814816,0.0
9994423583.053776,27474896.255806938,0.0
9994411405.224825,27504879.517264962,0.0
9994399214.105991,27534862.742148887,0.0
9994387009.697245,27564845.930418707,0.0
9994374791.99855,27594829.082034424,0.0
9994362561.009878,27624812.196956027,0.0
9994350316.731195,27654795.27514352,0.0
9994338059.16247,27684778.316556893,0.0
9994325788.303669,27714761.321156144,0.0
9994313504.15476,27744744.28890127,0.0
9994301206.715712,27774727.21975226,0.0
9994288895.98649,27804710.113669112,0.0
9994276571.967066,27834692.970611818,0.0
9994264234.657404,27864675.790540375,0.0
9994251884.057472,27894658.573414773,0.0
9994239520.167238,27924641.319195006,0.0
9994227142.98667,27954624.027841065,0.0
9994214752.515734,27984606.69931294,0.0
9994202348.754398,28014589.333570626,0.0
9994189931.702631,28044571.93057411,0.0
9994177501.3604,28074554.49028339,0.0
9994165057.727669,28104537.012658447,0.0
9994152600.804407,28134519.497659277,0.0
9994140130.590582,28164501.94524587,0.0
9994127647.08616,28194484.35537821,0.0
9994115150.291111,28224466.72801629,0.0
9994102640.205399,28254449.063120097,0.0
9994090116.82899,28284431.36064962,0.0
9994077580.161856,28314413.620564844,0.0
9994065030.20396,28344395.84282576,0.0
9994052466.95527,28374378.02739235,0.0
9994039890.415754,28404360.1742246,0.0
9994027300.585377,28434342.2832825,0.0
9994014697.464108,28464324.354526035,0.0
9994002081.05191,28494306.387915187,0.0
9993989451.348755,28524288.383409943,0.0
9993976808.354607,28554270.34097029,0.0
9993964152.069431,28584252.260556206,0.0
9993951482.493196,28614234.142127678,0.0
9993938799.62587,28644215.985644687,0.0
9993926103.467417,28674197.791067217,0.0
9993913394.017803,28704179.55835525,0.0
9993900671.276997,28734161.28746877,0.0
9993887935.244963,28764142.978367753,0.0
9993875185.921669,28794124.631012186,0.0
9993862423.307081,28824106.245362047,0.0
9993849647.401167,28854087.82137732,0.0
9993836858.203892,28884069.359017976,0.0
9993824055.715221,28914050.858244002,0.0
9993811239.935123,28944032.319015376,0.0
9993798410.863564,28974013.741292074,0.0
9993785568.500507,29003995.12503408,0.0
9993772712.84592,29033976.470201366,0.0
9993759843.89977,29063957.77675391,0.0
9993746961.662024,29093939.04465169,0.0
9993734066.132645,29123920.273854684,0.0
9993721157.3116,29153901.464322865,0.0
9993708235.198856,29183882.616016213,0.0
9993695299.79438,29213863.7288947,0.0
9993682351.098137,29243844.8029183,0.0
9993669389.110092,29273825.83804699,0.0
9993656413.830212,29303806.834240746,0.0
9993643425.258461,29333787.791459538,0.0
9993630423.394806,29363768.709663343,0.0
9993617408.239212,29393749.58881213,0.0
9993604379.791647,29423730.428865876,0.0
9993591338.052074,29453711.22978455,0.0
9993578283.02046,29483691.99152812,0.0
9993565214.696772,29513672.714056563,0.0
9993552133.080973,29543653.39732985,0.0
9993539038.173029,29573634.041307945,0.0
9993525929.972906,29603614.645950824,0.0
9993512808.48057,29633595.211218458,0.0
9993499673.695986,29663575.73707081,0.0
9993486525.61912,29693556.223467853,0.0
9993473364.249937,29723536.670369554,0.0
9993460189.588402,29753517.077735882,0.0
9993447001.634481,29783497.445526805,0.0
9993433800.38814,29813477.773702286,0.0
9993420585.849342,29843458.062222295,0.0
9993407358.018053,29873438.311046798,0.0
9993394116.89424,29903418.52013576,0.0
9993380862.477865,29933398.68944915,0.0
9993367594.768894,29963378.818946928,0.0
9993354313.767294,29993358.90858906,0.0
9993341019.473028,30023338.95833551,0.0
9993327711.886063,30053318.968146246,0.0
9993314391.006361,30083298.937981226,0.0
9993301056.833889,30113278.867800415,0.0
9993287709.368612,30143258.757563774,0.0
9993274348.610495,30173238.607231267,0.0
9993260974.559502,30203218.416762855,0.0
9993247587.215597,30233198.1861185,0.0
9993234186.578747,30263177.915258158,0.0
9993220772.648914,30293157.604141794,0.0
9993207345.426065,30323137.252729367,0.0
9993193904.910164,30353116.860980835,0.0
9993180451.101175,30383096.42885616,0.0
9993166983.999063,30413075.956315298,0.0
9993153503.603792,30443055.443318207,0.0
9993140009.915327,30473034.88982485,0.0
9993126502.933632,30503014.295795176,0.0
9993112982.658672,30532993.661189146,0.0
9993099449.090412,30562972.98596672,0.0
9993085902.228815,30592952.27008785,0.0
9993072342.073847,30622931.513512492,0.0
9993058768.625471,30652910.7162006,0.0
9993045181.883652,30682889.878112134,0.0
9993031581.848352,30712868.999207042,0.0
9993017968.519539,30742848.07944528,0.0
9993004341.897173,30772827.118786804,0.0
9992990701.98122,30802806.117191564,0.0
9992977048.771645,30832785.074619513,0.0
9992963382.268412,30862763.991030604,0.0
9992949702.471483,30892742.86638479,0.0
9992936009.380825,30922721.70064202,0.0
9992922302.996399,30952700.493762244,0.0
9992908583.31817,30982679.245705415,0.0
9992894850.346104,31012657.956431482,0.0
9992881104.08016,31042636.625900395,0.0
9992867344.520306,31072615.254072104,0.0
9992853571.666504,31102593.840906557,0.0
9992839785.518719,31132572.3863637,0.0
9992825986.076912,31162550.890403483,0.0
9992812173.34105,31192529.352985855,0.0
9992798347.311094,31222507.77407076,0.0
9992784507.98701,31252486.153618142,0.0
9992770655.36876,31282464.49158795,0.0
9992756789.456306,31312442.787940137,0.0
9992742910.249615,31342421.042634636,0.0
9992729017.748648,31372399.2556314,0.0
9992715111.95337,31402377.426890366,0.0
9992701192.86374,31432355.556371484,0.0
9992687260.479729,31462333.6440347,0.0
9992673314.801294,31492311.689839948,0.0
9992659355.828402,31522289.693747178,0.0
9992645383.561012,31552267.655716326,0.0
9992631397.999092,31582245.57570734,0.0
9992617399.142603,31612223.453680154,0.0
9992603386.991507,31642201.289594714,0.0
9992589361.545767,31672179.08341096,0.0
9992575322.805347,31702156.83508883,0.0
9992561270.770212,31732134.544588268,0.0
9992547205.440323,31762112.211869206,0.0
9992533126.815643,31792089.836891588,0.0
9992519034.896135,31822067.419615347,0.0
9992504929.681763,31852044.960000426,0.0
9992490811.172487,31882022.45800676,0.0
9992476679.368273,31911999.913594283,0.0
9992462534.269081,31941977.326722935,0.0
9992448375.874876,31971954.69735265,0.0
9992434204.18562,32001932.025443368,0.0
9992420019.201275,32031909.310955018,0.0
9992405820.921804,32061886.553847536,0.0
9992391609.347172,32091863.754080854,0.0
9992377384.477339,32121840.91161491,0.0
9992363146.312267,32151818.026409633,0.0
9992348894.85192,32181795.09842496,0.0
9992334630.096258,32211772.12762082,0.0
9992320352.045246,32241749.113957144,0.0
9992306060.698847,32271726.057393868,0.0
9992291756.05702,32301702.95789092,0.0
9992277438.11973,32331679.81540823,0.0
9992263106.88694,32361656.629905727,0.0
9992248762.35861,32391633.401343342,0.0
9992234404.534704,32421610.129681006,0.0
9992220033.415182,32451586.814878646,0.0
9992205649.000008,32481563.45689619,0.0
9992191251.289143,32511540.055693563,0.0
9992176840.282549,32541516.611230694,0.0
9992162415.98019,32571493.123467512,0.0
9992147978.382027,32601469.592363942,0.0
9992133527.48802,32631446.01787991,0.0
9992119063.298134,32661422.39997534,0.0
9992104585.812328,32691398.73861016,0.0
9992090095.030567,32721375.03374429,0.0
9992075590.95281,32751351.285337657,0.0
9992061073.579021,32781327.49335018,0.0
9992046542.90916,32811303.65774179,0.0
9992031998.94319,32841279.7784724,0.0
9992017441.681072,32871255.855501942,0.0
9992002871.122768,32901231.88879033,0.0
9991988287.26824,32931207.878297493,0.0
9991973690.117447,32961183.823983345,0.0
9991959079.670353,32991159.72580781,0.0
9991944455.92692,33021135.583730806,0.0
9991929818.887108,33051111.397712253,0.0
9991915168.550879,33081087.16771207,0.0
9991900504.918194,33111062.893690176,0.0
9991885827.989014,33141038.575606488,0.0
9991871137.763302,33171014.213420924,0.0
9991856434.241018,33200989.8070934,0.0
9991841717.422125,33230965.356583834,0.0
9991826987.306581,33260940.86185214,0.0
9991812243.89435,33290916.322858237,0.0
9991797487.185392,33320891.73956204,0.0
9991782717.179668,33350867.11192346,0.0
9991767933.87714,33380842.439902414,0.0
9991753137.277767,33410817.723458815,0.0
9991738327.381514,33440792.962552577,0.0
9991723504.188337,33470768.15714361,0.0
9991708667.6982,33500743.30719183,0.0
9991693817.911064,33530718.41265715,0.0
